;id;brand_id;family_id;"""group""";legacy_id;title
1554;ac414a93-701c-4175-9599-50d343ce608e;1600fb81-6f8b-4fa2-9ae2-a33420125939;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1981;13875;Kace Pant cerise
1555;2f7bd61d-a022-477c-af2f-9e5237353915;1600fb81-6f8b-4fa2-9ae2-a33420125939;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F1389;13878;Classic Skirt checks
1556;474f7156-60c1-468c-bb5a-8fc6ac9bafb9;f8388ff2-6f70-4ae2-ab7e-2857663444a7;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D2611;16388;Pasture Dress shirred 
1557;9d354c30-a54d-448c-9ba0-55f7bdecb3b6;f8388ff2-6f70-4ae2-ab7e-2857663444a7;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F1557;16390;Hestia Skirt pencil 
1558;41416ce8-5cc5-4f8a-b22f-892197585958;e7d3ebfe-6f9f-4d28-b3b4-96b4875b2af3;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1215;9665;Sunny Shirt dots 
1559;a3f16a5a-27ef-466a-bd17-889d3344667e;e7d3ebfe-6f9f-4d28-b3b4-96b4875b2af3;39792668-5cfd-42c2-8872-ad776e9bad70;T912;9668;Sun Top polo 
1560;198d4bdb-2ea3-4103-822e-05a09035c02c;76980fb6-ce4f-4e2a-9958-5cf8fc25e639;b263ba41-adab-4a83-a3e0-2766522f5aec;Q346;14535;Rubik Scarf next
1561;ae2f3404-f985-4bf7-8a68-439465532fe5;1600fb81-6f8b-4fa2-9ae2-a33420125939;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1989;13887;Tie Pant winter
1562;fab4dd0c-6120-4166-91bd-4e7e65140ded;76980fb6-ce4f-4e2a-9958-5cf8fc25e639;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1850;15422;Mcoup Sweater solid
1563;d0b57e4f-056b-40aa-b349-a02b1099727c;45702471-835a-4967-a38b-c910df5a5b31;141f32d6-a5af-49bf-b019-fd28354977f1;J1545;10714;Araxas Cardigan colors 
1564;152b771a-1405-4638-bb72-fec9bde1b90b;d16b490f-370e-4eeb-ab4f-31c815f60a69;95f835a3-03fe-40f1-a813-4fbfd2842845;C1212;12733;Message Tshirt garcia
1565;853d94fc-5937-4ac3-958c-ff1eeff4b26b;529fd468-16cd-4143-be2a-b8108e26fcef;95f835a3-03fe-40f1-a813-4fbfd2842845;C1185;11888;Enugu Tshirt day
1566;8981cab8-5916-4a58-b49a-5d46c71fcbc9;56abc972-f6ff-4292-b607-fd54183c1fb4;3087da56-5a27-4e58-aea7-1555c640f232;J1368;12861;Mandy Sweater circle
1567;e4155708-06e9-4260-95fb-1d747e892054;60f81be4-bc2d-465c-ad62-52551b7c9ad8;882ecdf8-325d-4826-a066-1b263e438f09;B446;16781;Crossbody Bag suede 
1568;593f84bd-8bf5-4d3c-b787-2d913ff8b723;6a8df4c0-bf3c-4e99-a648-44021ccb15af;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1998;13927;Mairen Pant belt
1569;cf8fc5c0-6e14-4b7d-bc9d-d525df80de12;b6758f9e-102c-4d39-98b2-b4c5e7a8d6c2;141f32d6-a5af-49bf-b019-fd28354977f1;J1759;16780;Objmarly Cardigan almond 
1570;0acad89a-1aa7-4705-8f3d-fb7199460c0b;cfca4b92-12a6-411c-a62a-a874d00aa735;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1567;10944;Onldulcie Dress top 
1571;805fc956-6d93-4eb1-9e0b-c7dd9e98c163;10978e4c-57de-4f45-9b35-f304ca89875e;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1836;13524;Lissy Dress check
1572;86081c04-f9fc-4354-9602-8de6d7888bf8;988e3625-7d5a-46f9-b93b-f3b15c8d6e61;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1448;14186;Ihmara Sweater palace
1573;add1447e-4d04-4cae-89df-b3999af3ebf7;988e3625-7d5a-46f9-b93b-f3b15c8d6e61;95f835a3-03fe-40f1-a813-4fbfd2842845;C1336;14187;Henrietta T-shirt print
1574;60abaac7-33e6-4ca6-9f1f-032874143af0;f8388ff2-6f70-4ae2-ab7e-2857663444a7;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K1164;16391;Serena Jacket suedette 
1575;52ff06fc-29ef-4381-b6a8-bcb631c3c2ae;61c08d2e-6819-4a64-a866-3e377ff68925;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D2183;16509;Vimura Dress shirt 
1576;2f4483fb-061b-4d26-97ed-9294ca983d3f;cfca4b92-12a6-411c-a62a-a874d00aa735;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D2777;17700;Onlluna Dress stripe 
1577;c9f11891-1d04-4021-aaaa-47610dda6f20;cfca4b92-12a6-411c-a62a-a874d00aa735;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J911;8516;Onlnew Sweater knit 
1578;7d7b6f55-b437-4fbb-902b-3718f6d32cdb;6a8df4c0-bf3c-4e99-a648-44021ccb15af;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1218;8529;Gema Sweater charlior 
1579;627a28fd-a581-4c9f-999a-c08fd24ad9c6;60f81be4-bc2d-465c-ad62-52551b7c9ad8;882ecdf8-325d-4826-a066-1b263e438f09;B447;16782;Moon Bag leather 
1580;7f8f2e3b-687b-4745-a34b-7fb44516da51;b767f189-d40b-49cc-adf1-fc4ee11438d7;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1469;14521;Vmtiti Sweater oneck
1581;0a2e1d54-741d-4dc9-a08b-ec97429d874c;81ff4456-9c03-441f-9201-9410cae79d85;141f32d6-a5af-49bf-b019-fd28354977f1;J1810;\N;Bynonina Cardigan pocket
1582;b96da649-132a-47d8-a309-6cf3e7433d79;60f81be4-bc2d-465c-ad62-52551b7c9ad8;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1633;8804;Mia Dress season 
1583;9b958d08-ee68-4e35-8da2-00f339871cca;6ad0756c-5e2a-4caa-8c9a-deaab7cdcf96;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1955;16516;Bengalin Pant lindex 
1584;85f809c5-9eee-40b9-b168-fd5b160075eb;51feeb05-f169-4dca-8fe3-4f0968ad088c;39792668-5cfd-42c2-8872-ad776e9bad70;T2168;16785;Lina Top moi 
1585;f005ffcd-2ef1-437f-abde-eb4e0bb5789d;61c08d2e-6819-4a64-a866-3e377ff68925;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K856;\N;Viher Jacket noos
1586;1f50a91d-efa3-4972-b0e3-b2dbaf5d5441;dcbc39f3-9aca-4f28-9a5c-2ddd04da77d8;141f32d6-a5af-49bf-b019-fd28354977f1;J1680;11139;Senes Cardigan summer 
1587;96c5b290-b884-4014-a8b4-82e664f17003;61c08d2e-6819-4a64-a866-3e377ff68925;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F1256;14837;Vichoose Skirt short
1588;5f2ea83f-2bb6-4865-8e48-e1cce5e1d801;dfd310cc-8f71-4c13-8292-9f10d0c800c5;c59807ac-0362-4078-94b0-37ea3df6cdd0;S2243;12403;Jane Shirt off 
1589;9ce52dc6-0e2e-4b25-8688-bd94895d7617;a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18;95f835a3-03fe-40f1-a813-4fbfd2842845;T1143;9853;Closet Top georgia 
1590;a8872cdc-e6b3-4a48-86f8-faee32920c0e;5022b700-e283-4753-b236-9c50ba9a1738;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1686;11152;Trila Sweater nais 
1591;72203b07-d0c1-4cf2-90b7-62b57b434032;67b4106f-ce58-4ea9-8912-9b6e3e32d203;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F1493;14841;Bsmashu Skirt printed
1592;b7833cb3-08f4-4bb5-afdb-76ad3686ac97;67b4106f-ce58-4ea9-8912-9b6e3e32d203;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J2041;14845;Bslacsin Sweater snow
1593;92c22ffe-37af-4897-b715-8672f9304a9c;d16b490f-370e-4eeb-ab4f-31c815f60a69;b263ba41-adab-4a83-a3e0-2766522f5aec;Q293;10018;Maria Scarf nice 
1594;ecb88a20-ec78-406a-a6fb-fff93a772468;ff436f5f-57aa-45bb-badc-c4063c6a022f;b263ba41-adab-4a83-a3e0-2766522f5aec;Q324;9988;Kassia Foulard cahier 
1595;13151015-172b-41d0-8b6a-439a0c8073b3;ff436f5f-57aa-45bb-badc-c4063c6a022f;b263ba41-adab-4a83-a3e0-2766522f5aec;Q330;9989;Leonidas Scarf cahier 
1596;5373087c-3012-45a8-b040-d6e4a245a6ac;7d82a2a5-1eee-425d-a914-ace3d7864a26;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1763;9309;Akoz Dress print 
1597;810340ce-c0fe-4317-893e-028fc9cfe961;91664c1b-3d18-4eab-b3ca-79072c417d45;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1519;10040;Post Sweater plains 
1598;6de436fe-c949-45dc-9472-4975137184d2;6ed756bf-7370-46c0-b4df-a53c893b26bb;39792668-5cfd-42c2-8872-ad776e9bad70;S1380;11266;Vendel Shirt blouse 
1599;eaffc66e-1f28-4dec-814c-487f0d036793;56abc972-f6ff-4292-b607-fd54183c1fb4;141f32d6-a5af-49bf-b019-fd28354977f1;J1370;14252;Hanna Cardigan knit
1600;b11b8908-99d9-43e6-be67-66273136c39a;dd17f8ec-1667-4ebc-86cb-b2398a8cbbfa;39792668-5cfd-42c2-8872-ad776e9bad70;C2046;16257;Ryder Tshirt joules 
1601;6b5d47cc-24e5-4047-aa80-e116f6c32e8d;f55a7823-4b84-4ca2-b24f-4945f2f27ca9;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1846;16396;Desfenna Sweater stripes 
1602;538893d2-e883-4e92-86d8-cf1a51fe2ca4;2b8a1779-4e37-420c-9439-222f69ab6790;39792668-5cfd-42c2-8872-ad776e9bad70;T1806;17023;Silby Top film 
1603;dd1aa0e4-8d27-4663-9425-df19b408e6dd;76980fb6-ce4f-4e2a-9958-5cf8fc25e639;6598b655-3e19-448c-8b4f-ff6a29447b34;M167;9389;Gally Jeans slim 
1604;9294c8a6-3384-4ecb-98a5-a7a0ab99631d;91930574-de0a-4e8f-a391-2e2c7bf9ed06;9c5a3fee-dad0-444a-acb3-c059e2f3db20;P1757;11356;Loni Pant short 
1605;9d206aeb-3f3a-4fb5-823d-fb5e2b2ee5c8;9ef43878-70f3-43df-959d-49af8b1f580f;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K1207;16792;Snake Jacket bomb 
1606;8dcf18c2-d259-4819-afb8-d17aa05aad55;ff436f5f-57aa-45bb-badc-c4063c6a022f;b263ba41-adab-4a83-a3e0-2766522f5aec;Q417;17294;Ludlow Scarf cahier 
1607;63e872a6-118a-461e-82a2-ffbdca17f33e;61c08d2e-6819-4a64-a866-3e377ff68925;39792668-5cfd-42c2-8872-ad776e9bad70;T3023;17589;Viofficiel Top strap 
1608;1323a4ec-ff37-424a-84bc-0d5144ed30ae;67b4106f-ce58-4ea9-8912-9b6e3e32d203;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1134;8924;Bsamelia Sweater striped 
1609;2a3b77ae-d7b9-46a4-9279-cf9486ba32e7;c373a4f2-a8de-41e8-86a0-04725b575436;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1935;13440;Bsmegan Dress bow 
1610;d7df685b-8227-4c4a-af65-51b7121c6568;44164896-a98d-48f3-84af-bd84401ef348;6598b655-3e19-448c-8b4f-ff6a29447b34;M716;15338;Huil Jeans anna
1611;e348f6a8-276f-467b-b45b-e134efb70afb;f55a7823-4b84-4ca2-b24f-4945f2f27ca9;39792668-5cfd-42c2-8872-ad776e9bad70;T1641;16398;Desfatana Top stripes 
1612;9ab45b56-f88f-46f8-8322-c8ce0259b150;136dab85-c840-420f-bf88-e459483f8796;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D2626;16523;Aragon Dress vneck 
1613;4f276fb7-4122-4afc-995e-f6820d285e41;9ef43878-70f3-43df-959d-49af8b1f580f;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K1208;16793;Bleus Jacket bomb 
1614;d45043bf-d5cb-4276-84ac-61bf6758df7d;ff436f5f-57aa-45bb-badc-c4063c6a022f;b263ba41-adab-4a83-a3e0-2766522f5aec;Q419;17295;Bamburg Scarf cahier 
1615;f1b5da97-6fd7-4543-805e-9f6dcd9e25d2;ff436f5f-57aa-45bb-badc-c4063c6a022f;39792668-5cfd-42c2-8872-ad776e9bad70;T1470;\N;Vneck Top miniprint 
1616;4812a988-7773-41a4-af73-58a654e99e9a;6ed756bf-7370-46c0-b4df-a53c893b26bb;35405a7d-7018-440b-9d16-76206ac3e224;K918;16154;Sclora Jacket solid
1617;7305c7cf-8dfe-468e-a554-6e877eac2dc9;ab1f5213-03fc-4553-b77c-13b2c6213d27;95f835a3-03fe-40f1-a813-4fbfd2842845;C1039;9153;Feli T-shirt print 
1618;c79a0db1-eda2-46b3-861e-7b1b9ea0a7d2;592412c5-4355-40b7-837b-b8b229ed11e8;39792668-5cfd-42c2-8872-ad776e9bad70;S2425;16921;Nimbim Shirt lez 
1619;a4b45a06-d401-47e5-8e0d-15f7f1cf7729;56abc972-f6ff-4292-b607-fd54183c1fb4;9c5a3fee-dad0-444a-acb3-c059e2f3db20;P1276;10801;Flower Pant smock 
1620;3802f9f8-39d5-41c0-92b8-334052c30410;c373a4f2-a8de-41e8-86a0-04725b575436;6598b655-3e19-448c-8b4f-ff6a29447b34;P961;6036;Jenna Pant who 
1621;2c83b919-17f5-435c-a128-4c7e36992b84;e4c97e4e-1141-497f-b38c-3b7c0cae9ec4;35405a7d-7018-440b-9d16-76206ac3e224;K682;9521;Pceve Parka padded 
1622;a10a5f30-f8d1-48f4-962d-be8ace3ecb9c;a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1683;9896;Closet Dress manhattan 
1623;fe60817c-8c4e-401b-be44-39127871af01;2a50cb28-0dfb-4689-8c67-4d5149959a2b;95f835a3-03fe-40f1-a813-4fbfd2842845;C1047;9936;Kacia Tshirt numph 
1624;aeef58a3-ae61-4ece-873f-5e00cadcdc4d;61397b80-34cc-4af1-93e7-54101a3e9d3a;35405a7d-7018-440b-9d16-76206ac3e224;K977;16635;Soft Parka true 
1625;c4fd46c8-12f0-4754-b62f-8a597aefc7a0;cfca4b92-12a6-411c-a62a-a874d00aa735;6598b655-3e19-448c-8b4f-ff6a29447b34;M423;10574;Onlroyal Jeans noos 
1626;7170403f-ecec-400e-bb32-dfe498b25bcd;23ac65d4-bca2-4119-b4fa-821b224b8d49;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1573;10712;Jrlobe Dress midi 
1627;e7be430f-9811-44ce-8751-2f2c23a924c9;67b4106f-ce58-4ea9-8912-9b6e3e32d203;39792668-5cfd-42c2-8872-ad776e9bad70;T952;10276;Bsfarah Top provence 
1628;0aeaf3de-a29d-44f4-8b68-5179af84792a;921f8c67-2a93-4329-9247-c4153183b04b;6598b655-3e19-448c-8b4f-ff6a29447b34;M476;11133;Pine Jeans place 
1629;6e2a6fe8-e50b-45a0-98bb-298120642573;d16b490f-370e-4eeb-ab4f-31c815f60a69;95f835a3-03fe-40f1-a813-4fbfd2842845;C1217;12484;Very Tshirt gj 
1630;c4d234d9-b9c5-4f70-b866-0251de435060;d16b490f-370e-4eeb-ab4f-31c815f60a69;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1560;12485;Moon Sweater dark 
1631;a63c758f-5915-4739-8ac6-5cbfc47ec038;4039739b-8a62-4b30-862c-af65f9a66356;6598b655-3e19-448c-8b4f-ff6a29447b34;M331;12554;Aissuia Jeans denim
1632;735761e6-8f79-43c9-8279-a7af97fe00eb;61c08d2e-6819-4a64-a866-3e377ff68925;39792668-5cfd-42c2-8872-ad776e9bad70;T948;\N;Vilucy Tshirt fav 
1633;b0979cd7-fe6f-4e51-aec7-21aaad00fc06;3bf63b3d-7c2f-47a4-81bc-6ad2452245d7;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1556;12589;Carawesome Pant aw 
1634;441be1df-9d0f-477d-8887-6bae433b0d1d;80624cdd-099b-4cea-8f4a-2837f3e08587;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1490;12601;Sanne Pant coated 
1635;76e9ffd9-9a86-40c4-850d-051649d861f6;81ff4456-9c03-441f-9201-9410cae79d85;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F1076;12058;Byrydra Skirt young 
1636;c70c73d0-edec-42fe-a9bd-4a2da91d6f0c;056287db-fb8b-44e7-a76a-f356ec59d5f5;c59807ac-0362-4078-94b0-37ea3df6cdd0;S2401;16403;Jacey Shirt pepper 
1637;d7eeab15-cf9f-43fc-95eb-0cdfd17ef0da;cfca4b92-12a6-411c-a62a-a874d00aa735;88ee8b83-a7fe-4c00-8f12-621b209012fd;Y171;16405;Onlmiranda Playsuit nice 
1638;aa2112ad-5efe-4f9e-aee4-a2f111bc6fd6;e0c5939f-1f3f-44c9-b786-8154fdaa6cac;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1895;16798;Esme Sweater stripes 
1639;2d354358-c919-450d-bf9a-2377560943ca;9576c5a9-7aef-4cfd-879c-390cab4fedfc;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1862;10350;Lion Dress moi 
1640;b28b4d03-696b-4b07-a2cc-28108c104423;e4c97e4e-1141-497f-b38c-3b7c0cae9ec4;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1469;10571;Pcbertha Dress martime 
1641;f040c06f-f16b-478f-9bc3-75cc78b9fa3a;d16b490f-370e-4eeb-ab4f-31c815f60a69;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1799;12740;Ruse Dress gj 
1642;69786685-c431-4511-9574-a168da76601b;d16b490f-370e-4eeb-ab4f-31c815f60a69;6598b655-3e19-448c-8b4f-ff6a29447b34;M306;12742;Caro Jeans gj 
1643;75cfd62a-cd66-4bba-a00d-80811a540222;23ac65d4-bca2-4119-b4fa-821b224b8d49;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1210;10389;Rarya Shirt flower 
1644;daabea00-0200-4aed-8d5d-4bfc75f069bf;dd17f8ec-1667-4ebc-86cb-b2398a8cbbfa;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1673;13499;Kellie Sweater joules 
1645;184976eb-09bc-42a5-b535-cbecde6bf453;23ac65d4-bca2-4119-b4fa-821b224b8d49;9c5a3fee-dad0-444a-acb3-c059e2f3db20;P1240;10390;Rarya Short flower 
1646;a57fb9ce-b08c-4355-864e-455248f69cd8;81ff4456-9c03-441f-9201-9410cae79d85;95f835a3-03fe-40f1-a813-4fbfd2842845;C1344;13500;Bytollis T-shirt solid 
1647;3f89f066-f364-43a6-8dbb-efc5d4ae5817;33036f90-cafa-45bc-94f1-4f6defb59223;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1357;13502;Lissen Sweater vneck 
1648;f536d088-3308-45fd-99ca-8d8e2ab02cc8;cfca4b92-12a6-411c-a62a-a874d00aa735;9c5a3fee-dad0-444a-acb3-c059e2f3db20;P1831;16535;Onlkira Short belt 
1649;3cfa14c5-b0eb-489d-b58d-364dfcbe4cd2;85e3fe9e-8f5c-4762-9523-467ac908b8c6;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P2040;16938;Chino Pant slim 
1650;c8318ec5-7148-40a6-a71d-8a175ea03adb;ab1f5213-03fc-4553-b77c-13b2c6213d27;95f835a3-03fe-40f1-a813-4fbfd2842845;C1386;13843;Ikclair T-shirt tsh 
1651;9d650ff1-7788-439c-93e9-25d7569c3f86;9ef43878-70f3-43df-959d-49af8b1f580f;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F1188;11044;Majolica Skirt night 
1652;11c89d21-dc4f-40dd-a7d6-762cb9ed3f1f;9ef43878-70f3-43df-959d-49af8b1f580f;c59807ac-0362-4078-94b0-37ea3df6cdd0;S2097;11045;Majolica Shirt spring 
1653;8f0c6283-3f6c-4a85-b649-1595ada42376;09358432-a44c-4cb4-b8e6-bf51b403bf39;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K823;11053;Itfloral Jacket bomber 
1654;b4dae1e5-4aed-4394-96c6-d0f333fb910a;e2ed2d6d-895f-4d78-85f0-60805c02013b;39792668-5cfd-42c2-8872-ad776e9bad70;T1677;13254;Bobble Top shell 
1655;e3b5411e-9a75-4470-b256-40f0755287cb;e4c97e4e-1141-497f-b38c-3b7c0cae9ec4;74ba5e25-afd5-490b-a3a8-2175020c4487;A117;14492;Pchira Coat long 
1656;9acf7560-7a75-4f92-9adc-0429a56f2eb3;cfca4b92-12a6-411c-a62a-a874d00aa735;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K867;16406;Onlohio Jacket kalamata 
1657;966c098c-6c78-4ab6-bdce-01b6c323ca91;cfca4b92-12a6-411c-a62a-a874d00aa735;6598b655-3e19-448c-8b4f-ff6a29447b34;M546;16536;Onlmila Jeans ank 
1658;c686ba87-5114-4e0a-9559-65cf09d0ffa1;e4c97e4e-1141-497f-b38c-3b7c0cae9ec4;b263ba41-adab-4a83-a3e0-2766522f5aec;Q352;14490;Pcharia Scarf long 
1659;3a5f1960-cfc4-4b15-bd9a-c2b75e478f3d;6a8df4c0-bf3c-4e99-a648-44021ccb15af;74ba5e25-afd5-490b-a3a8-2175020c4487;A138;13930;Winter Coat colors
1660;496a2722-e76b-42ac-9d2b-0fb6984bca56;a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18;39792668-5cfd-42c2-8872-ad776e9bad70;T1948;17303;Mamen Top closet 
1661;9995b214-ada5-42d2-9f42-4dff7d0c8741;3bd97752-3b84-4a47-b649-25069c014eff;6598b655-3e19-448c-8b4f-ff6a29447b34;M804;17517;Secret Jeans skinny 
1662;57cedb2a-406b-4ecb-9532-b097b1b566c7;76980fb6-ce4f-4e2a-9958-5cf8fc25e639;39792668-5cfd-42c2-8872-ad776e9bad70;T1311;12088;Olaura Top naf 
1663;5d47d8f3-24ec-4763-8a08-2dc27607c4dd;76980fb6-ce4f-4e2a-9958-5cf8fc25e639;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1409;12089;Base Sweater high 
1664;f657ee07-c321-4c1a-afab-0590d2690b64;1600fb81-6f8b-4fa2-9ae2-a33420125939;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F389;956;Dana Skirt pencil 
1665;d990092e-a135-4567-992f-0a8250e9750b;d16b490f-370e-4eeb-ab4f-31c815f60a69;1dc55e58-a5c3-462c-b73d-8dd480de90fc;M308;12380;Nior Jeans garcia 
1666;69ee7a32-2530-4609-bd92-4b5b093a4c10;76980fb6-ce4f-4e2a-9958-5cf8fc25e639;95f835a3-03fe-40f1-a813-4fbfd2842845;J1408;12769;Mio Sweater naf 
1667;1c882318-59de-4826-aae2-580faab24d4e;1600fb81-6f8b-4fa2-9ae2-a33420125939;c59807ac-0362-4078-94b0-37ea3df6cdd0;S2668;14929;Cerise Shirt print 
1668;9b09a435-63ee-4d8c-b650-0709f760bfc9;1ccbcd7a-f998-416d-bb98-5f9d79ee746e;35405a7d-7018-440b-9d16-76206ac3e224;K801;14210;Sul Jacket tiffo
1669;35c8c25d-2a7d-47f4-a156-8d57433fa834;e4c97e4e-1141-497f-b38c-3b7c0cae9ec4;95f835a3-03fe-40f1-a813-4fbfd2842845;C933;\N;Pcbillo Tshirt noos 
1670;249ad033-a334-4f57-8c90-bf6bd37de331;921d101c-6d05-4d3a-94fa-b50b955f0561;95f835a3-03fe-40f1-a813-4fbfd2842845;C1415;12208;Stmelanie Tshirt knot 
1671;e3dbbe67-0c77-4efc-8924-0319ea1a893b;b767f189-d40b-49cc-adf1-fc4ee11438d7;c59807ac-0362-4078-94b0-37ea3df6cdd0;S2231;\N;Vmerika Shirt stripes 
1672;df5c1cac-f143-48a1-9c46-604f0dc323e1;61c08d2e-6819-4a64-a866-3e377ff68925;c59807ac-0362-4078-94b0-37ea3df6cdd0;C1074;8836;Viallia Tshirt button 
1673;640f4b1c-4b61-4cfb-8ba4-979013b19bc4;d16b490f-370e-4eeb-ab4f-31c815f60a69;1dc55e58-a5c3-462c-b73d-8dd480de90fc;M574;15730;Dark Jeans gj 
1674;502ebadb-b5c1-45bc-bc60-5c35abc44637;3bf63b3d-7c2f-47a4-81bc-6ad2452245d7;35405a7d-7018-440b-9d16-76206ac3e224;K652;12604;Carirena Parka merlot 
1675;12cfb99d-67a8-4f6b-b078-d96e08329cad;17e6c981-001d-41b0-9816-16425ffeef0d;141f32d6-a5af-49bf-b019-fd28354977f1;J1605;14085;Edopen Cardigan knit 
1676;b56d7276-1c0b-45f8-8c2f-34d3b3fee57f;a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18;b263ba41-adab-4a83-a3e0-2766522f5aec;Q406;16239;Leeds Scarf closet 
1677;993ede32-8b44-4226-9035-1dc0f2ef6571;a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18;b263ba41-adab-4a83-a3e0-2766522f5aec;Q411;16243;Lindis Scarf closet 
1678;e0309422-441c-4e6f-9958-98262c6c15a8;81ff4456-9c03-441f-9201-9410cae79d85;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K393;6947;Rizetta Jacket blazer
1679;31158db7-315a-4133-8fd0-4d9aeff6c704;529fd468-16cd-4143-be2a-b8108e26fcef;95f835a3-03fe-40f1-a813-4fbfd2842845;C1187;12478;Ezhou Tshirt melee 
1680;8bce27b8-232e-4fd9-a8f3-38c1b239d0dc;3bf63b3d-7c2f-47a4-81bc-6ad2452245d7;35405a7d-7018-440b-9d16-76206ac3e224;K651;12606;Caruby Parka short 
1681;710318ca-28e9-4c36-9efb-822f1031ca66;e02a9b8d-2a26-46c6-b5c1-0c8b2e4ff4d4;95f835a3-03fe-40f1-a813-4fbfd2842845;C1221;12608;Bita Tshirt tee 
1682;b2df2c73-c59f-4407-a5ff-56c66101e0b1;b767f189-d40b-49cc-adf1-fc4ee11438d7;39792668-5cfd-42c2-8872-ad776e9bad70;T1595;16093;Vmvida Top gavo 
1683;00efaf4b-69ac-4ae1-9a17-027ecf6d05af;61c08d2e-6819-4a64-a866-3e377ff68925;9c5a3fee-dad0-444a-acb3-c059e2f3db20;P1783;16318;Vichino Short noos 
1684;6bfc8c14-7873-47d9-a07e-b60324b8958c;da790000-672a-45a3-9bf9-4805e90d7f19;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D2127;16540;Justine Dress jurassic 
1685;fe036a4c-1971-44f3-9422-4052f545096a;e4c97e4e-1141-497f-b38c-3b7c0cae9ec4;141f32d6-a5af-49bf-b019-fd28354977f1;J1792;16809;Pcnell Cardigan knit 
1686;13fe7dbe-38bf-4ac1-931b-a27f8240a3c5;e4c97e4e-1141-497f-b38c-3b7c0cae9ec4;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K869;\N;Pclou Jacket noos 
1687;d1c698a5-85ea-4037-82d7-d3a39074575d;b767f189-d40b-49cc-adf1-fc4ee11438d7;95f835a3-03fe-40f1-a813-4fbfd2842845;C1455;\N;Vmmaren Tshirt button 
1688;d21c831c-1939-4550-bf1e-f4c67c368ebc;6ad0756c-5e2a-4caa-8c9a-deaab7cdcf96;6598b655-3e19-448c-8b4f-ff6a29447b34;M253;10270;Lindex Jeans denim 
1689;ff41c84e-ebc3-4abc-b085-41e58631d945;b767f189-d40b-49cc-adf1-fc4ee11438d7;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1201;14326;Vmdoffy Sweater roll 
