product_variant_id,season,family,brand,model,color,size,adventurous,back_neckline,basic,bottom,chest_contour,chest_volume,closing,composition_detail,cover,cut,elasticated_lining,fabric,finishing,fit,heel_length,hip_contour,hips_volume,leg_height,light,long_cm,neck,neckline,print,rubber_waist,shot,shoulders_pad,size_feature,sizing,sleeve,sleeve_long,sleeve_long_cm,sole_length,style,thicknees,toecap,type_of_length,waist_contour,weather,current_price_eur
002b5bc7-7c32-4b9b-8e04-4e5248de1dbf,14,denim_jeans,VERO MODA,M1501,blue_light,XL-32,"three,two",,,straight_pants,,,"fly,front_closure,zip_button","cotton-69,elastane-3,polyester-25,viscose-3",,,,denim,worn_out,tight,,43,,,,88,,,smooth,,medium,,,normal,,,,,"casual,street",,,long,37,"cold_season,warm_season",3499
0030c658-2997-4eb9-be43-6a4244978d1b,13,top,MARANTA,T3364,black,XXL,three,,,,59,,without_closing,modal-100,true,,,batiste,touchable,straight,,64,,,,70,,open_round_neckline,other,,,,,normal,,fine_strap,,,"boho,street",,,,61,"warm,warm_season",4290
0030e55b-0fc3-4874-8ef6-dc720e8c2bdf,13,falda,LOUIZON,F2173,blue_light,XS,"four,three",,,,,,without_closing,cotton-100,true,contour_darts,,thread,,straight,,60,,,,94,,,floral,true,medium,,,normal,,,,,"boho,classic",,,midi,36,"warm,warm_season",11000
003b203d-a082-48c5-b46b-c1d4e7a040a7,12,chaqueta,MORGAN,K1436,fuchsia,L,"three,two",,false,,47,,zip,"elastane-5,polyester-95",,contour_darts,,suede_leather,suede,straight,,45,,,,50,,,smooth,,,,,normal,tailor,long_sleeve,61,,street,medium,,,45,"cold_season,warm_season",6500
00522973-e448-4d16-a61b-5f82e71ff301,15,top,SEW,T4030,green_light,L,"three,two",,,,60,,keyhole_button,polyester-100,,,,crepe,satiny,straight,,60,,,,67,,round_neckline,smooth,,,,,normal,tulip_sleeve,short_sleeve,17,,"classic,minimal",,,,60,"warm,warm_season",4499
0053b490-85da-4d5b-b8e3-7f94ec561ef4,12,pantalon,NAF NAF,P3282,rust,XS,"three,two",,false,long_pants,,,fly,"cotton-75,elastane-3,polyester-22",,,,twill,,tight,,50,,,,100,,,smooth,,medium,,,normal,,,,,"minimal,street",,,long,39,"cold_season,warm_season",4990
005e2fd3-ee05-4099-8d59-16a4a725ffcc,12,jersey,MORGAN,J2831,grey,XL,two,,false,,35,,without_closing,"polyamide-20,viscose-80",,,,jersey,,tight,,30,,,,61,perkins_collar,high_neck,smooth,,,,,normal,slim_sleeve,long_sleeve,60,,casual,,,,24,"cold,cold_season",4000
00629c4a-cf9c-4707-82a8-611c91a0c9c7,14,parka,TIFFOSI,K1840,black,XL,"three,two",,,,55,,"front_closure,zip",polyester-100,,adjustable_waistband,,"fur,tech_fabric",waterproof,straight,,57,,,,85,,high_neck,smooth,,,,,normal,basic_sleeve,long_sleeve,63,,"casual,street",thick,,,53,"cold,cold_season",4999
006de223-696b-4abc-b779-68b0cf2fd1df,11,top,MAJOLICA,T2953,blue_light,S,"three,two",,false,,49,,buttoning,"cotton-70,polyester-30",true,,,satin,satiny,straight,,54,,,,59,,square_neckline,smooth,,,,,normal,,wide_strap,,,"classic,minimal",,,,51,warm,3490
00713da4-7443-4a87-948b-f1ab0d432b84,12,denim_jeans,ONLY,M1343,blue_dark,L-30,two,,false,long_pants,,,"fly,front_closure,zip_button","cotton-70,elastane-3,polyester-27",,,,denim,,tight,,46,,,,99,,,smooth,,medium,,,small,,,,,"classic,minimal",,,long,37,"cold_season,warm_season",3499
008a12fc-5d4f-4f16-ac32-9999e810bb87,11,blusa_camisa,WANTIT,S3688,blue_dark,L,"three,two",,false,,52,,buttoning,polyester-100,,back_yoke_cut,,synthetic,,straight,,55,,,,66,shirt_collar,high_neck,bodoque,,,,,normal,shirt_sleeve,long_sleeve,61,,classic,,,,51,"cold_season,warm_season",3490
008f82dc-8ca2-4002-a3f7-36966b0b7374,12,pantalon,VERO MODA,P3295,grey_dark,L,"three,two",,false,long_pants,,,fly,"elastane-2,polyester-65,viscose-33",,,,mixed,,straight,,50,,,,100,,,"pied_de_poule,two_tone",,high,,,normal,,,,,"classic,street",,,long,38,"cold,cold_season",3999
009c22ef-9d0c-44cb-a40e-54ec8b807094,12,blusa_camisa,WANTIT,S4221,garnet,L,"three,two",,,,49,,buttoning,polyester-100,,back_yoke_cut,,synthetic,,straight,,54,,,,64,shirt_collar,high_neck,animal_print,,,,,normal,shirt_sleeve,long_sleeve,63,,"boho,classic,street",,,,48,"cold_season,warm_season",3590
00a5bbf6-adda-40e0-8db7-c2593e14a5ea,15,denim_jeans,VERO MODA,M1517,blue_light,M-30,"three,two",,,straight_pants,,,"fly,front_closure,zip_button","cotton-90,elastane-2,polyester-8",,,,denim,"ripped,worn_out",tight,,43,,,,95,,,smooth,,high,,,big,,,,,"boho,street",,,long,35,"cold_season,warm_season",3999
00a801cd-0708-43bb-af13-1dc47fbc2563,12,blusa_camisa,B.YOUNG,S3803,grey_blue,M,"three,two",,false,,56,,ribbed,viscose-100,,peplum,,popeline,touchable,straight,,55,,,,64,,v_neckline,other,,,,,normal,"puffed_sleeve,rubber_sleeve",long_sleeve,68,,"boho,street",,,,41,"cold,cold_season",3995
00b19be8-ddfc-4261-8444-7cd90f5b35b3,12,falda,ONADO,F2021,blue_dark,L,"three,two",,,,,,fly,"cotton-65,elastane-2,polyester-33",,central_cut,,denim,,tight,,45,,,,48,,,smooth,,medium,,,normal,,,,,"classic,street",,,short,35,"cold,cold_season,warm,warm_season",4390
00c0bb5c-a691-4881-8138-0ec15610820f,11,top,MARANTA,T2581,white,XL,"three,two",,false,,59,,keyhole_button,modal-100,,,,batiste,touchable,straight,,63,,,,71,,v_neckline,printed,,,,,normal,basic_sleeve,short_sleeve,19,,"classic,street",,,,58,"warm,warm_season",3990
00d0556d-a8af-466c-9352-4b287dbb9331,11,blusa_camisa,STREET ONE,S2749,blue_dark,S,two,,false,,53,,buttoning,viscose-100,,,,popeline,touchable,straight,,57,,,,67,mandarin_collar,v_neckline,vertical_stripes,,,,,big,"folded_up_with_loops,shirt_sleeve",long_sleeve,61,,classic,,,,54,cold_season,2999
00dad86a-ddd4-4358-844d-e5db7441436e,13,camiseta,B.YOUNG,C3031,green_light,XS,"three,two",,,,51,,without_closing,cotton-100,,,,cotton_tshirt,touchable,straight,,51,,,,64,,closed_round_neckline,smooth,,,,,normal,"japanese_sleeve,sleeve_with_hemmed",short_sleeve,12,,"casual,street",,,,49,"warm,warm_season",2495
00e19187-d503-44f1-bdc5-747cc7608772,9,bolso,CLOSET by LO,B460,coral,UNQ,"three,two",,,,,,automatic,raffia-100,,,,"mesh,natural",,,,,,,,,,,smooth,,,,medium,,,,,,boho,,,,,"warm,warm_season",2990
00e54d57-8009-4741-a5fe-982678a792cf,9,short,ESPRIT CASUAL,P1938,black,XXL,two,,false,,,,fly,"cotton-80,elastane-11",,,,twill,,straight,,54,,,,43,,,smooth,,medium,,,normal,,,,,"casual,classic",,,short,42,warm,3999
00ec0bd5-d6f5-4128-bf42-132f7ff38cb4,13,jersey,B.YOUNG,J3595,green_light,M,two,,,,63,,without_closing,"polyester-42,viscose-58",,,,jersey,,loose,,54,,,,64,,v_neckline,smooth,,,,,normal,bat_sleeve,long_sleeve,60,,"casual,minimal",,,,55,"cold_season,warm_season",3995
00f47b68-8a67-45f7-8109-24f9154cf8a0,13,camiseta,WHISTLES,C3286,white,L,one,,true,,47,,buttons,"cotton-96,elastane-4",,,,cotton_tshirt,ribbed,tight,,41,,,,53,,v_neckline,smooth,,,,,normal,slim_sleeve,long_sleeve,50,,"casual,street",,,,39,"cold_season,warm_season",6500
010606f5-1fb9-4f06-bfac-89bf5194faa3,12,blusa_camisa,A/1 wardrobe,S3757,fuchsia,X4XL,"three,two",,false,,60,,buttoning,rayon-100,,back_yoke_cut,,popeline,touchable,straight,,64,,,,73,mandarinacollar,high_neck,smooth,,,,,big,"cuffed_sleeve,shirt_sleeve",long_sleeve,60,,"classic,minimal",,,,62,"cold_season,warm_season",4290
010d5704-20d6-4abe-9774-7d567b8f724a,13,denim_jeans,ESPRIT CASUAL,M1442,blue_light,XS-30,"three,two",,false,long_pants,,,fly,"cotton-99,elastane-1",,,,denim,,tight,,47,,,,95,,,smooth,,high,,,small,,,,,"casual,street",,,long,37,"cold_season,warm_season",5999
01111d87-9072-4e6e-afdb-79a5aee4fd85,12,camiseta,PEPPERCORN,C2710,ochre,S,"three,two",,false,,59,,without_closing,"elastane-5,viscose-96",,,,cotton_tshirt,touchable,loose,,58,,,,65,,closed_round_neckline,smooth,,,,,normal,"japanese_sleeve,ruffled_sleeve",short_sleeve,12,,"casual,classic",,,,56,warm_season,2995
012d58e4-b8ee-47ef-9444-91fbaf1fb5aa,11,denim_jeans,ESPRIT CASUAL,M1237,beige,XXL-28,two,,false,straight_pants,,,fly,"cotton-63,elastane-6,lyocell-16,viscose-15",,,,mixed,,tight,,48,,,,91,,,smooth,,medium,,,big_1,,,,,classic,,,long,41,"cold,cold_season",5999
013f1daa-d41b-4478-89d1-01f9438d8782,13,denim_jeans,ONADO,M911,blue_dark,S,two,,false,straight_pants,,,"fly,front_closure,zip_button","cotton-71,elastane-2,polyester-24,viscose-3",,,,denim,worn_out,tight,,44,,,,95,,,smooth,,medium,,,normal,,,,,"casual,street",,,long,36,"cold_season,warm_season",4390
01492e8b-e4da-4d18-9180-eca6f0b2ed89,11,jersey,BLOSSOM,J2640,grey,L,"three,two",,false,,54,,without_closing,"acrylic-50,nylon-15,polyester-15,wool-20",,,,jersey,crochet,straight,,45,,,,63,,closed_round_neckline,smooth,,,,,normal,basic_sleeve,long_sleeve,64,,"boho,classic",,,,53,"cold,cold_season",5190
015363f7-70fd-4227-9671-b77e16d3a044,15,denim_jeans,TOXIK,M1150,grey_light,XL,two,,false,straight_pants,,,"fly,front_closure,zip_button","cotton-65,elastane-2,polyester-30,viscose-3",,,,denim,worn_out,tight,,42,,,,90,,,smooth,,medium,,,small,,,,,"casual,street",,,long,35,"warm,warm_season",4499
015dad94-47e0-4d89-8214-0e5b350de121,15,pantalon,ZE-ZE,P1267,blue_dark,XXXL,two,,false,long_pants,,,"fly,front_closure,zip_button","elastane-3,nylon-17,viscose-80",,,,twill,,tight,,49,,,,110,,,smooth,,medium,,,normal,,,,,"casual,classic",,,long,42,"cold_season,warm_season",5995
0160cd8e-ffa9-49f5-97d3-95a7ed47e173,9,short,NAF NAF,P1875,brick,XS,"three,two",,false,,,,fly,lyocell-100,,,,twill,,straight,,58,,,,44,,,smooth,true,high,,,normal,,,,,"boho,street",,,short,39,warm,5490
01622c4f-c86a-4438-b5a1-75565dbd31f6,13,jersey,STREET ONE,J3506,blue_dark,XL,"three,two",,true,,52,,without_closing,"nylon-22,polyester-28,viscose-50",,,,jersey,,straight,,54,,,,65,,boat_neckline,smooth,,,,,normal,"basic_sleeve,down_shoulders",long_sleeve,62,,"classic,street",,,,52,"cold_season,warm_season",3999
01836a69-36ba-4124-9f01-b61f485c074c,13,vestido,MORGAN,D3120,orange,XL,"three,two",,false,,55,,invisible_zip,polyester-100,,waist_cut,,synthetic,,straight,,52,,,,98,,v_neckline,smooth,,,,,normal,,sleeveless,,,"classic,minimal",,,knee,39,"cold_season,warm,warm_season",6000
01850866-d390-4dcd-b3f8-ad7ec8d80328,13,denim_jeans,ORAIJE,M1476,grey,XXXL,"three,two",,,long_pants,,,"fly,zip_button","cotton-68,elastane-2,polyester-26,viscose-3",,,,twill,,tight,,44,,,,96,,,smooth,,high,,,small,,,,,"casual,street",,,long,37,"cold_season,warm_season",3990
018a2d2a-dd35-4233-9574-ca8e5d2a7226,12,cardigan,ONLY,J3028,black,XL,three,,false,,58,,buttoning,"elastane-3,metallic_fiber-25,polyester-72",,,,jersey,"shiny,touchable",straight,,54,,,,61,,v_neckline,two_tone,,,,,big_1,basic_sleeve,long_sleeve,66,,"boho,street",,,,57,"cold,cold_season",3999
0191dd01-0fd0-4259-8322-210ea7d87d8e,14,botines,CLOSET by LO,V399,brown,41,"three,two",,,,,,without_closing,,,,,"leather,rubber",,,6_0,,,11,,,,,smooth,,,,,normal,,,,1_0,"boho,casual",,"closed,round",,,"cold,cold_season",7990
0194221c-ed0b-4013-8ea2-7fee6c6f9fc6,14,botines,WOZ?,V414,black,37,"three,two",,,,,,without_closing,,,,,leather,waxed,,5_5,,,12,,,,,smooth,,,,,normal,,,,1_0,"casual,classic",,tip,,,"cold,cold_season",8970
01a7947f-e188-4024-b0ab-aa2fae52690d,11,falda,PIECES,F1880,mandarine,S,"three,two",,false,,,,ribbed,cotton-100,true,,,thread,,straight,,52,,,,44,,,smooth,,medium,,,normal,,,,,"boho,street",,,mini,36,warm,3499
01a80544-dd6a-4ca1-b305-e797eb4e127b,13,chaqueta,ONLY,K1619,black,M,two,,,,48,,without_closing,"elastane-5,polyester-95",true,,,"lining,twill",,straight,,52,,,,74,notched_collar,,smooth,,,true,,normal,ruffled_sleeve,3_4,45,,"classic,minimal",medium,,,47,"cold_season,warm_season",3999
01b4b734-8eea-4602-9367-a4f98c20cdb6,11,top,NOOGAT,T2913,blue,X4XL,"three,two",,false,,56,,without_closing,polyester-100,,,,synthetic,touchable,straight,,59,,,,73,,v_neckline,floral,,,,,small,tulip_sleeve,short_sleeve,6,,"boho,classic",,,,55,"warm,warm_season",3090
01bbe6b0-b60e-4f17-824c-a2010854329c,14,camiseta,SEASON,C3308,camel,M,two,,,,50,,without_closing,cotton-100,,,,cotton_tshirt,,straight,,53,,,,60,,open_round_neckline,"horizontal_stripes,two_tone",,,,,normal,"basic_sleeve,other,tulip_sleeve",short_sleeve,19,,"casual,classic",,,,49,"cold_season,warm_season",3090
01bd176f-6ff3-4c60-9789-e9753f7480e3,11,pantalon,MOON MOOD,P3218,green_dark,XL,"three,two",,false,long_pants,,,without_closing,polyester-100,,,,synthetic,,straight,,57,,,,99,,,tropical,true,medium,,,normal,,,,,"boho,street",,,long,36,"warm,warm_season",3490
01c2ff8d-88b5-4566-8e49-99a6133a15fe,12,vestido,MY TRUE ME,D3318,black,XXXL,"three,two",,false,,62,,buttoning,"linen-55,viscose-45",,back_yoke_cut,,thread,,loose,,67,,,,104,mandarinacollar,closed_round_neckline,smooth,,,,,normal,"basic_sleeve,down_shoulders,folded_up_with_loops",at_the_elbow,32,,"boho,street",,,knee,64,"warm,warm_season",7999
01d3da70-bcb6-4d3e-90da-475e073a4988,12,jersey,MAISON ANJE,J3074,green,S,"three,two",,false,,58,,without_closing,"acrylic-26,alpaca_wool-25,elastane-1,polyamide-38,wool-10",,,,jersey,ribbed,loose,,52,,,,64,,round_neckline,smooth,,,,,big,"basic_sleeve,down_shoulders",long_sleeve,66,,"casual,classic,minimal",,,,54,"cold,cold_season",8900
01d99277-d6cc-41d6-a497-7a97e08df302,11,top,KOOKAI,T2556,mandarine,S,"three,two",,false,,45,,without_closing,"polyester-32,viscose-68",,,,jersey,ribbed,tight,,44,,,,60,,v_neckline,smooth,,,,,normal,"basic_sleeve,slim_sleeve",short_sleeve,23,,"classic,minimal",,,,38,"warm,warm_season",4500
01dbe5b0-76e2-43a2-97ec-a15ac21ce681,11,chaqueta,VERO MODA,K1316,black,M,two,,false,,50,,without_closing,"elastane-8,polyester-92",,contour_darts,,suede_leather,suede,straight,,49,,,true,57,,,smooth,,,,,normal,basic_sleeve,long_sleeve,61,,classic,medium,,,47,"cold_season,warm_season",3999
01dc8f9c-c879-4696-b809-3b8bd04c5ede,12,jersey,ONLY,J3017,camel,XL,"three,two",,false,,53,,without_closing,"nylon-27,polyester-23,viscose-50",,,,jersey,touchable,straight,,54,,,,60,,closed_round_neckline,horizontal_stripes,,,,,normal,puffed_sleeve,long_sleeve,64,,"boho,street",,,,54,cold,2999
01e2e87e-7ef9-4e78-a827-000183525cec,13,blusa_camisa,HARRISWILSON,S4561,ecru,L,"three,two",,,,61,,buttoning,"cotton-65,viscose-35",,back_yoke_cut,,cheesecloth,touchable,loose,,62,,,,65,shirt_collar,high_neck,vertical_stripes,,,,,big,"cuffed_sleeve,down_shoulders,shirt_sleeve",long_sleeve,57,,"boho,street",,,,60,"warm,warm_season",8900
01e4a168-4bd4-40fd-bc9e-741bcb17a0d0,13,top,MORGAN,T3340,pink,XS,"four,three",true,,,35,,without_closing,"elastane-8,polyamide-92",,,,cotton_tshirt,ribbed,tight,,32,,,,44,,v_neckline,smooth,,,,,normal,,fine_strap,,,"classic,street",,,,32,"warm,warm_season",2500
01e8e590-4dca-4695-ae14-2e58611cf028,14,camiseta,EMMA&ELLA,C3314,green,L,two,,,,50,,without_closing,"cotton-65,polyester-35",,,,cotton_tshirt,metallic,straight,,48,,,,59,,v_neckline,tropical,,,,,normal,"basic_sleeve,sleeve_with_hemmed",short_sleeve,8,,"casual,classic",,,,46,"warm,warm_season",2890
01f54e5a-93db-4314-8aaf-46a9be0f42ec,14,denim_jeans,CARMAKOMA,M1734,grey_dark,XXXL-32,"one,two",,true,long_pants,,,"fly,zip_button","cotton-29,polyester-17,viscose-53",,,,denim,worn_out,tight,,52,,,,103,,,smooth,,high,,,normal,,,,,"boho,street",,,long,44,"cold,cold_season",3499
020f72ac-3730-4831-b845-bbee0618eaad,12,top,MARANTA,S3939,black,L,"three,two",,false,,62,,buttoning,modal-100,,peplum,,popeline,touchable,straight,,68,,,,64,,v_neckline,printed,,,,,normal,tulip_sleeve,at_the_elbow,28,,"boho,street",,,,52,"warm,warm_season",4590
021e053a-13c9-4ca2-b75f-533d64dafe8c,12,top,MORGAN,T2862,white,M,"three,two",,false,,48,,button_back,"elastane-5,viscose-95",,yoke_cut,,"cotton_tshirt,feathers",transparent,tight,,52,,,,65,,v_neckline,smooth,,,,,normal,tulip_sleeve,sleeveless,,,"classic,night",,,,45,"warm,warm_season",3000
021ec592-8608-4217-b812-ce35915205e3,12,sneakers,HOFF,V226,brown,40,,,,,,,ribbed,,,,,suede_leather,,,,,,6,,,,,smooth,,,,,normal,,,,3_0,"casual,street",,round,,,"cold_season,warm_season",8900
0220175b-1fc8-4976-94fe-64b51d6a2440,13,cardigan,GRETTE HJORT,J3440,grey_light,XL,"three,two",,,,58,,without_closing,"acrylic-77,nylon-20,spandex-3",,,,jersey,marbled,straight,,57,,,,86,,,smooth,,,,,normal,basic_sleeve,long_sleeve,61,,"classic,street",,,,55,"cold,cold_season",5290
0222b144-6ff4-483d-8adb-1bf73bf8d7f4,12,sneakers,VICTORIA,V191,white,38,,,false,,,,ribbed,,,,,synthetic,,,,,,8,,,,,smooth,,,,,normal,,,,3_0,"casual,street",,round,,,"cold_season,warm_season",6990
023adbb7-577f-4f8e-8571-5f4851d5a660,14,bufanda,THE BOHCK,Q581,camel,UNQ,"three,two",,,,,,without_closing,acrylic-100,,,,baize,,,,,,,,,,,horizontal_stripes,,,,medium,,,,,,classic,,,,,cold,3690
023f955e-e41f-42bd-9961-b480da272544,11,top,MORGAN,T2730,sand,L,"three,two",,false,,46,,without_closing,"metallic_fiber-8,polyester-15,viscose-77",,,,jersey,shiny,straight,,56,,,,62,,v_neckline,smooth,,,,,normal,,wide_strap,,,"classic,night",,,,45,warm,2500
024ec59a-aba9-4c13-8854-d9ed955fd42a,12,blusa_camisa,FREEQUENT,S4149,rust,M,"three,two",,,,55,,hidden_buttoning,viscose-100,,back_yoke_cut,,popeline,touchable,straight,,59,,,,68,shirt_collar,high_neck,"geometric,miniprint",,,,,normal,"puffed_sleeve,rubber_sleeve",long_sleeve,66,,"boho,street",,,,57,"cold,cold_season",3995
0255f82f-1e37-4918-9743-632a9e046bde,14,jersey,VERO MODA,J4178,black,XS,"three,two",,,,56,,without_closing,"metallic_fiber-35,polyester-65",,,,jersey,ribbed,straight,,47,,,,66,,round_neckline,smooth,,,,,normal,"cuffed_sleeve,down_shoulders,japanese_sleeve",long_sleeve,63,,"boho,casual",,,,50,"cold,cold_season",3499
02580b6d-04b8-450b-aa96-c40125dab1ca,15,chaqueta,YCOO,K1026,green_dark,XL,two,,false,,44,,"front_closure,zip",polyester-100,,contour_darts,,ponteroma,suede,tight,,40,,,false,51,notched_collar,high_neck,smooth,,,,,small_1,basic_sleeve,long_sleeve,59,,"casual,street",medium,,,39,"cold_season,warm_season",7790
0274cbf1-97d9-4c32-8cc7-89b27088f940,15,top,VERO MODA,T4105,orange,XL,"three,two",,,,49,,without_closing,polyester-100,,,,"chiffon,lining",transparent,straight,,51,,,,60,,v_neckline,floral,,,,,normal,tulip_sleeve,sleeveless,6,,"boho,casual",,,,47,"warm,warm_season",3499
0279f14f-aba4-4dcd-8c7a-e478f3a157d4,13,chaqueta,TOM TAILOR,K922,blue_dark,M,"one,two",,false,,49,,"buttoning,front_closure","cotton-99,elastane-1",,yoke_cut,,denim,worn_out,tight,,47,,,,60,shirt_collar,high_neck,smooth,,,,,normal,"cuffed_sleeve,shirt_sleeve",long_sleeve,62,,"casual,classic",medium,,,43,"cold_season,warm_season",5999
0291c973-e790-4b14-94aa-297b18b5ff15,11,pantalon,LOUIZON,P3140,black,L,"three,two",,false,long_pants,,,without_closing,viscose-100,,,,popeline,satiny,straight,,63,,,,102,,,smooth,true,high,,,big_1,,,,,"boho,street",,,long,38,"warm,warm_season",11000
029927fd-90f0-4bed-8d6a-0f5f4b58a4e6,13,top,DESIRES,T3385,black,M,"three,two",,,,49,,without_closing,"nylon-20,viscose-80",,,,jersey,ribbed,tight,,51,,,,67,,v_neckline,smooth,,,,,normal,basic_sleeve,at_the_elbow,34,,"minimal,street",,,,46,"warm,warm_season",2995
02ba009d-4dbd-415c-b285-3a8df90ad96b,14,denim_jeans,ORAIJE,M1478,blue,X4XL,two,,,long_pants,,,"fly,front_closure,zip_button","cotton-73,elastane-1,polyester-23,viscose-3",,,,denim,worn_out,tight,,44,,,,102,,,smooth,,high,,,small,,,,,"casual,classic",,,long,36,"cold_season,warm_season",4390
02c1dfb2-268f-421c-9929-7f1d64ed2424,13,sneakers,TAMARIS,V341,pink,36,"three,two",,,,,,ribbed,,,,,,suede,,,,,8,,,,,smooth,,,,,normal,,,,3_5,"casual,classic",,sporty,,,"cold_season,warm_season",9995
02d97687-ca80-4268-8db6-7982a7a32ed6,17,sneakers,VICTORIA,V253,rust,41,two,,false,,,,ribbed,,,,,faux_leather,suede,,,,,7,,,,,smooth,,,,,normal,,,,3_0,"casual,street",,round,,,"cold_season,warm_season",6990
02da4811-5fc7-4ca9-8f68-06b20223f69a,12,chaqueta,STREET ONE,K1452,sand,L,"three,two",,false,,47,,buttons,"cotton-95,elastane-5",,contour_darts,,knit,,straight,,48,,,false,63,,,smooth,,,,,normal,basic_sleeve,long_sleeve,64,,"classic,minimal",medium,,,43,"cold_season,warm_season",5999
02ed7a03-594a-4d25-8e5b-506a8635adce,11,vestido,INDIE+MOI,D3185,white,L,"three,two",,false,,43,,without_closing,"linen-30,viscose-70",,,,thread,,straight,,56,,,,139,,open_round_neckline,smooth,,,,,normal,adjustable_sleeve,sleeveless,,,boho,,,long,50,warm,4890
02f34d1c-78b4-4005-9547-7432dae0e9ca,12,blusa_camisa,PEPE JEANS,S3877,black,L,three,,false,,50,,,polyester-100,true,,,georgette,,straight,,50,,,,68,shirt_collar,v_neckline,retro,,,,,normal,puffed_sleeve,long_sleeve,56,,"boho,classic",,,,50,"cold_season,warm_season",7990
02ff73d6-3a34-408b-bb72-c78436fabc55,12,vestido,GRETTE HJORT,D3252,blue_dark,X4XL,"three,two",,false,,61,,buttoning,rayon-100,,central_cut,,popeline,touchable,straight,,63,,,,136,shirt_collar,high_neck,floral,,,,,normal,"basic_sleeve,folded_up_with_loops",3_4,47,,"boho,street",,,long,59,"cold_season,warm_season",5490
03038db2-33b6-434e-a0c4-0c11909e8c3c,13,cardigan,GRETTE HJORT,J3441,brick,L,"three,two",,,,59,,without_closing,"acrylic-70,polyester-30",,,,jersey,marbled,straight,,59,,,,82,,,smooth,,,,,small_1,basic_sleeve,long_sleeve,62,,"casual,street",,,,58,"cold_season,warm_season",4590
031144f5-379b-4d8e-99af-12f9bc12950a,16,blusa_camisa,SOFT REBELS,S2343,blue_light,XS,"one,two",,true,,52,,"button_closure_under_placket,front_closure",viscose-100,,back_yoke_cut,,viscose,,straight,,55,,,,68,shirt_collar,high_neck,smooth,,,,,big,"cuffed_sleeve,shirt_sleeve",long_sleeve,63,,"classic,minimal",,,,51,"cold_season,warm_season",4995
0315f068-a8ce-40db-93c3-7acf6ba1a9b9,11,top,CLOSET by LO,T2602,coral,X4XL,"three,two",true,false,,56,,without_closing,modal-100,,contour_darts,,batiste,touchable,straight,,62,,,,66,,closed_round_neckline,miniprint,,,,,normal,tulip_sleeve,short_sleeve,11,,"boho,classic",,,,59,"warm,warm_season",4390
031dc9b6-e73b-4de9-b0d1-27080d76ce33,11,sandalias,LES TROPEZIENNES,V74,black,39,"three,two",,false,,,,"buckle,strap",,,,,leather,metallic,,1_0,,,,true,,,,smooth,,,,,normal,,,,,"boho,street",,"open,round",,,warm,6500
031dfe8f-b54e-4e91-a739-5a9438082cda,15,pantalon,JJXX,P3827,khaki,M,two,,,long_pants,,,without_closing,"elastane-4,polyester-96",,,,twill,,straight,,52,,,,102,,,smooth,true,high,,,big,,,,,"classic,minimal",,,long,38,"cold_season,warm_season",2999
0324fd32-f54e-4143-b099-e11c6c5e927c,13,jersey,B.YOUNG,J3505,sand,XL,"three,two",,,,70,,without_closing,"elastane-4,polyamide-19,polyester-29,viscose-48",,,,jersey,touchable,loose,,57,,,,64,,closed_round_neckline,smooth,,,,,normal,japanese_sleeve,long_sleeve,67,,"boho,minimal",,,,59,"cold_season,warm_season",4995
032ae8a9-d51e-47c5-807f-e494af28fe06,13,top,SOYACONCEPT,T3615,green_light,L,two,,,,48,,without_closing,cotton-100,,,,cotton_tshirt,,straight,,48,,,,67,ruffled_collar,v_neckline,smooth,,,,,normal,,sleeveless,,,"casual,classic,minimal",,,,46,"warm,warm_season",2599
033c4272-4286-44fa-b802-8549d2dc8e73,11,top,MOON MOOD,T2909,blue_turquoise,M,"three,two",true,false,,48,,without_closing,viscose-100,true,,,"lining,viscose",,straight,,54,,,,63,,v_neckline,smooth,,,,,big,,fine_strap,,,"classic,minimal",,,,51,warm,2690
033ca074-b2fc-4fd6-a22f-ba93d345813b,15,blusa_camisa,NUDE ATELIER,S5534,brick,XXL,"three,two",,,,60,,"buttoning,front_closure",modal-100,,yoke_cut,,popeline,,straight,,60,,,,80,mandarinacollar,v_neckline,"bodoque,two_tone",,,,,normal,"lacing_sleeve,off_shoulders",french_sleeve,58,,"boho,casual",,,,58,"cold_season,warm_season",4999
034b33e9-cb09-4a91-82b3-c0731b489aef,16,jersey,PEPPERCORN,J4526,blue_klein,M,"three,two",,false,,48,,without_closing,"nylon-25,viscose-75",,,,jersey,ribbed,straight,,52,,,,60,,v_neckline,smooth,,,,,normal,"large_sleeve,raglan_sleeve",long_sleeve,60,,"classic,minimal",,,,48,"cold_season,warm_season",4995
0359d387-179d-43ca-9c9a-fb7ca2963a7d,11,pantalon,DEELUXE,P3053,ecru,M,"three,two",,false,long_pants,,,without_closing,viscose-100,,,,crepe,touchable,straight,,53,,,,107,,,animal_print,true,high,,,normal,,,,,"classic,street",,,long,36,"warm,warm_season",5590
0371db2f-64e4-4053-959b-e0863f5d8b99,14,falda,FRANSA,F2316,blue_dark,XL,"three,two",,,,,,elastic_band,"elastane-5,polyamide-32,viscose-63",,,,ponteroma,,tight,,50,,,,56,,,smooth,true,high,,,small,,,,,"casual,classic,minimal",,,short,40,"cold_season,warm_season",3995
